sample_id,area_id,areaname,samptype_id,samptype,ref_id,displaytext,zoterourl,ref_note,datbase,lab_id,lab,latitude,longitude,begperiod,endperiod,samplingyear,totdepth,sampdepth,station,samplabcode,species_id,taxonname,taxonrank,biogroup,taxondb,taxondbid,taxondburl,taxonrepname,bodypar_id,bodypar,sliceup,slicedown,sedtype_id,sedtype,sedrepname,nuclide_id,nusymbol,volume,salinity,temperatur,filtered,filtpore,samparea,drywt,wetwt,percentwt,sampmet_id,sampmet,prepmet_id,prepmet,drymet_id,drymet,counmet_id,counmet,decayedto,detection,activity,uncertaint,unit_id,unit,vartype,freq,rangelow,rangeupp,profile,transect_id,measure_note,shapetype_id,profile_id,sampnote,ref_fulltext,ref_yearpub,ref_sampleTypes,LongLat,displaycoordinates,DisplayLong,DisplayLat,id
2092,2356,Greenland Sea,1,Seawater,31,"Aarkrog et al., 1992",https://www.zotero.org/groups/2432820/maris/items/CRYJ794W,Table 4.3,,70,Harvard University - Harvard University Center for the Environment,70.9833333333333,-18.8,1988-09-13 00:00:00.000,,1988,,5.0,,,0,(Not available),,(Not available),,,,,0,(Not available),,,0,(Not available),,31,134Cs,,32.6,1.6,,,,,,,0,Not available,0,Not available,0,Not available,18,Gamma,,=,0.4,,1,Bq/m3,,,,,0.0,,,1,,,"Aarkrog, A., Buch, E., Chen, Q.J., Christensen, G.C., Dahlgaard, H., Hansen, H., Holm, E., Nielsen, S.P., 1992. Environmental radioactivity in the North Atlantic Region including the Faroe Islands and Greenland. 1988 and 1989 (No. Risø-R-571).",1992,1,"-18.8,70.983",0xE6100000010C098A1F63EEBE5140CDCCCCCCCCCC32C0,-18.8,70.9833333333333,523785
2075,2356,Greenland Sea,1,Seawater,31,"Aarkrog et al., 1992",https://www.zotero.org/groups/2432820/maris/items/CRYJ794W,Table 4.3,,70,Harvard University - Harvard University Center for the Environment,68.65,-26.3333333333333,1988-09-24 00:00:00.000,,1988,,5.0,,,0,(Not available),,(Not available),,,,,0,(Not available),,,0,(Not available),,15,99Tc,,30.2,,,,,,,,0,Not available,0,Not available,0,Not available,8,Beta,,=,0.068,,1,Bq/m3,,,,,0.0,,,1,,,"Aarkrog, A., Buch, E., Chen, Q.J., Christensen, G.C., Dahlgaard, H., Hansen, H., Holm, E., Nielsen, S.P., 1992. Environmental radioactivity in the North Atlantic Region including the Faroe Islands and Greenland. 1988 and 1989 (No. Risø-R-571).",1992,1,"-26.333,68.65",0xE6100000010C9A99999999295140BEC1172653553AC0,-26.3333333333333,68.65,523786
2098,2356,Greenland Sea,1,Seawater,31,"Aarkrog et al., 1992",https://www.zotero.org/groups/2432820/maris/items/CRYJ794W,Table 4.3,,70,Harvard University - Harvard University Center for the Environment,71.0,-20.4166666666667,1988-09-15 00:00:00.000,,1988,,5.0,,,0,(Not available),,(Not available),,,,,0,(Not available),,,0,(Not available),,31,134Cs,,31.5,0.5,,,,,,,0,Not available,0,Not available,0,Not available,18,Gamma,,=,0.33,,1,Bq/m3,,,,,0.0,,,1,,,"Aarkrog, A., Buch, E., Chen, Q.J., Christensen, G.C., Dahlgaard, H., Hansen, H., Holm, E., Nielsen, S.P., 1992. Environmental radioactivity in the North Atlantic Region including the Faroe Islands and Greenland. 1988 and 1989 (No. Risø-R-571).",1992,1,"-20.417,71",0xE6100000010C0000000000C05140423EE8D9AC6A34C0,-20.4166666666667,71.0,523787
2055,2356,Greenland Sea,1,Seawater,31,"Aarkrog et al., 1992",https://www.zotero.org/groups/2432820/maris/items/CRYJ794W,Table 4.3,,70,Harvard University - Harvard University Center for the Environment,71.0,-17.2833333333333,1988-09-12 00:00:00.000,,1988,,803.0,,,0,(Not available),,(Not available),,,,,0,(Not available),,,0,(Not available),,15,99Tc,,34.9,0.4,,,,,,,0,Not available,0,Not available,0,Not available,8,Beta,,=,0.036,,1,Bq/m3,,,,,0.0,,,1,,,"Aarkrog, A., Buch, E., Chen, Q.J., Christensen, G.C., Dahlgaard, H., Hansen, H., Holm, E., Nielsen, S.P., 1992. Environmental radioactivity in the North Atlantic Region including the Faroe Islands and Greenland. 1988 and 1989 (No. Risø-R-571).",1992,1,"-17.283,71",0xE6100000010C0000000000C05140F1F44A59864831C0,-17.2833333333333,71.0,523788
2049,2356,Greenland Sea,1,Seawater,31,"Aarkrog et al., 1992",https://www.zotero.org/groups/2432820/maris/items/CRYJ794W,Table 4.3,,70,Harvard University - Harvard University Center for the Environment,70.9833333333333,-14.3333333333333,1988-09-11 00:00:00.000,,1988,,327.0,,,0,(Not available),,(Not available),,,,,0,(Not available),,,0,(Not available),,15,99Tc,,34.9,0.6,,,,,,,0,Not available,0,Not available,0,Not available,8,Beta,,=,0.042,,1,Bq/m3,,,,,0.0,,,1,,,"Aarkrog, A., Buch, E., Chen, Q.J., Christensen, G.C., Dahlgaard, H., Hansen, H., Holm, E., Nielsen, S.P., 1992. Environmental radioactivity in the North Atlantic Region including the Faroe Islands and Greenland. 1988 and 1989 (No. Risø-R-571).",1992,1,"-14.333,70.983",0xE6100000010C098A1F63EEBE51407B832F4CA6AA2CC0,-14.3333333333333,70.9833333333333,523789
2108,2356,Greenland Sea,1,Seawater,31,"Aarkrog et al., 1992",https://www.zotero.org/groups/2432820/maris/items/CRYJ794W,Table 4.3,,70,Harvard University - Harvard University Center for the Environment,68.1333333333333,-25.2166666666667,1988-09-25 00:00:00.000,,1988,,150.0,,,0,(Not available),,(Not available),,,,,0,(Not available),,,0,(Not available),,31,134Cs,,34.1,1.6,,,,,,,0,Not available,0,Not available,0,Not available,18,Gamma,,=,0.42,,1,Bq/m3,,,,,0.0,,,1,,,"Aarkrog, A., Buch, E., Chen, Q.J., Christensen, G.C., Dahlgaard, H., Hansen, H., Holm, E., Nielsen, S.P., 1992. Environmental radioactivity in the North Atlantic Region including the Faroe Islands and Greenland. 1988 and 1989 (No. Risø-R-571).",1992,1,"-25.217,68.133",0xE6100000010CA323B9FC870851400F0BB5A6793739C0,-25.2166666666667,68.1333333333333,523792
2131,2356,Greenland Sea,1,Seawater,31,"Aarkrog et al., 1992",https://www.zotero.org/groups/2432820/maris/items/CRYJ794W,Table 4.3,,70,Harvard University - Harvard University Center for the Environment,71.0,-20.4166666666667,1988-09-15 00:00:00.000,,1988,,300.0,,,0,(Not available),,(Not available),,,,,0,(Not available),,,0,(Not available),,33,137Cs,,34.8,0.6,,,,,,,0,Not available,0,Not available,0,Not available,18,Gamma,,=,6.5,,1,Bq/m3,,,,,0.0,,,1,,,"Aarkrog, A., Buch, E., Chen, Q.J., Christensen, G.C., Dahlgaard, H., Hansen, H., Holm, E., Nielsen, S.P., 1992. Environmental radioactivity in the North Atlantic Region including the Faroe Islands and Greenland. 1988 and 1989 (No. Risø-R-571).",1992,1,"-20.417,71",0xE6100000010C0000000000C05140423EE8D9AC6A34C0,-20.4166666666667,71.0,523793
2039,2356,Greenland Sea,1,Seawater,31,"Aarkrog et al., 1992",https://www.zotero.org/groups/2432820/maris/items/CRYJ794W,Table 4.3,,70,Harvard University - Harvard University Center for the Environment,68.1333333333333,-25.2166666666667,1988-09-25 00:00:00.000,,1988,,80.0,,,0,(Not available),,(Not available),,,,,0,(Not available),,,0,(Not available),,12,90Sr,,32.0,0.4,,,,,,,0,Not available,0,Not available,0,Not available,8,Beta,,=,3.5,,1,Bq/m3,,,,,0.0,,,1,,,"Aarkrog, A., Buch, E., Chen, Q.J., Christensen, G.C., Dahlgaard, H., Hansen, H., Holm, E., Nielsen, S.P., 1992. Environmental radioactivity in the North Atlantic Region including the Faroe Islands and Greenland. 1988 and 1989 (No. Risø-R-571).",1992,1,"-25.217,68.133",0xE6100000010CA323B9FC870851400F0BB5A6793739C0,-25.2166666666667,68.1333333333333,523794
2016,2356,Greenland Sea,1,Seawater,31,"Aarkrog et al., 1992",https://www.zotero.org/groups/2432820/maris/items/CRYJ794W,Table 4.3,,70,Harvard University - Harvard University Center for the Environment,70.9833333333333,-14.3333333333333,1988-09-11 00:00:00.000,,1988,,1017.0,,,0,(Not available),,(Not available),,,,,0,(Not available),,,0,(Not available),,12,90Sr,,34.9,0.5,,,,,,,0,Not available,0,Not available,0,Not available,8,Beta,,=,1.3,,1,Bq/m3,,,,,0.0,,,1,,,"Aarkrog, A., Buch, E., Chen, Q.J., Christensen, G.C., Dahlgaard, H., Hansen, H., Holm, E., Nielsen, S.P., 1992. Environmental radioactivity in the North Atlantic Region including the Faroe Islands and Greenland. 1988 and 1989 (No. Risø-R-571).",1992,1,"-14.333,70.983",0xE6100000010C098A1F63EEBE51407B832F4CA6AA2CC0,-14.3333333333333,70.9833333333333,523795
2062,2356,Greenland Sea,1,Seawater,31,"Aarkrog et al., 1992",https://www.zotero.org/groups/2432820/maris/items/CRYJ794W,Table 4.3,,70,Harvard University - Harvard University Center for the Environment,70.9833333333333,-18.8,1988-09-13 00:00:00.000,,1988,,1350.0,,,0,(Not available),,(Not available),,,,,0,(Not available),,,0,(Not available),,15,99Tc,,34.9,0.8,,,,,,,0,Not available,0,Not available,0,Not available,8,Beta,,=,0.056,,1,Bq/m3,,,,,0.0,,,1,,,"Aarkrog, A., Buch, E., Chen, Q.J., Christensen, G.C., Dahlgaard, H., Hansen, H., Holm, E., Nielsen, S.P., 1992. Environmental radioactivity in the North Atlantic Region including the Faroe Islands and Greenland. 1988 and 1989 (No. Risø-R-571).",1992,1,"-18.8,70.983",0xE6100000010C098A1F63EEBE5140CDCCCCCCCCCC32C0,-18.8,70.9833333333333,523796
2085,2356,Greenland Sea,1,Seawater,31,"Aarkrog et al., 1992",https://www.zotero.org/groups/2432820/maris/items/CRYJ794W,Table 4.3,,70,Harvard University - Harvard University Center for the Environment,70.9833333333333,-14.3333333333333,1988-09-11 00:00:00.000,,1988,,86.0,,,0,(Not available),,(Not available),,,,,0,(Not available),,,0,(Not available),,31,134Cs,,34.6,0.4,,,,,,,0,Not available,0,Not available,0,Not available,18,Gamma,,=,0.54,,1,Bq/m3,,,,,0.0,,,1,,,"Aarkrog, A., Buch, E., Chen, Q.J., Christensen, G.C., Dahlgaard, H., Hansen, H., Holm, E., Nielsen, S.P., 1992. Environmental radioactivity in the North Atlantic Region including the Faroe Islands and Greenland. 1988 and 1989 (No. Risø-R-571).",1992,1,"-14.333,70.983",0xE6100000010C098A1F63EEBE51407B832F4CA6AA2CC0,-14.3333333333333,70.9833333333333,523797
2079,2356,Greenland Sea,1,Seawater,31,"Aarkrog et al., 1992",https://www.zotero.org/groups/2432820/maris/items/CRYJ794W,Table 4.3,,70,Harvard University - Harvard University Center for the Environment,68.1333333333333,-25.2166666666667,1988-09-25 00:00:00.000,,1988,,500.0,,,0,(Not available),,(Not available),,,,,0,(Not available),,,0,(Not available),,15,99Tc,,34.9,0.8,,,,,,,0,Not available,0,Not available,0,Not available,8,Beta,,=,0.03,,1,Bq/m3,,,,,0.0,,,1,,,"Aarkrog, A., Buch, E., Chen, Q.J., Christensen, G.C., Dahlgaard, H., Hansen, H., Holm, E., Nielsen, S.P., 1992. Environmental radioactivity in the North Atlantic Region including the Faroe Islands and Greenland. 1988 and 1989 (No. Risø-R-571).",1992,1,"-25.217,68.133",0xE6100000010CA323B9FC870851400F0BB5A6793739C0,-25.2166666666667,68.1333333333333,523798
2128,2356,Greenland Sea,1,Seawater,31,"Aarkrog et al., 1992",https://www.zotero.org/groups/2432820/maris/items/CRYJ794W,Table 4.3,,70,Harvard University - Harvard University Center for the Environment,70.9833333333333,-18.8,1988-09-13 00:00:00.000,,1988,,1350.0,,,0,(Not available),,(Not available),,,,,0,(Not available),,,0,(Not available),,33,137Cs,,34.9,0.8,,,,,,,0,Not available,0,Not available,0,Not available,18,Gamma,,=,6.5,,1,Bq/m3,,,,,0.0,,,1,,,"Aarkrog, A., Buch, E., Chen, Q.J., Christensen, G.C., Dahlgaard, H., Hansen, H., Holm, E., Nielsen, S.P., 1992. Environmental radioactivity in the North Atlantic Region including the Faroe Islands and Greenland. 1988 and 1989 (No. Risø-R-571).",1992,1,"-18.8,70.983",0xE6100000010C098A1F63EEBE5140CDCCCCCCCCCC32C0,-18.8,70.9833333333333,523799
2022,2356,Greenland Sea,1,Seawater,31,"Aarkrog et al., 1992",https://www.zotero.org/groups/2432820/maris/items/CRYJ794W,Table 4.3,,70,Harvard University - Harvard University Center for the Environment,70.9833333333333,-18.8,1988-09-13 00:00:00.000,,1988,,5.0,,,0,(Not available),,(Not available),,,,,0,(Not available),,,0,(Not available),,12,90Sr,,32.6,1.6,,,,,,,0,Not available,0,Not available,0,Not available,8,Beta,,=,3.4,,1,Bq/m3,,,,,0.0,,,1,,,"Aarkrog, A., Buch, E., Chen, Q.J., Christensen, G.C., Dahlgaard, H., Hansen, H., Holm, E., Nielsen, S.P., 1992. Environmental radioactivity in the North Atlantic Region including the Faroe Islands and Greenland. 1988 and 1989 (No. Risø-R-571).",1992,1,"-18.8,70.983",0xE6100000010C098A1F63EEBE5140CDCCCCCCCCCC32C0,-18.8,70.9833333333333,523800
2059,2356,Greenland Sea,1,Seawater,31,"Aarkrog et al., 1992",https://www.zotero.org/groups/2432820/maris/items/CRYJ794W,Table 4.3,,70,Harvard University - Harvard University Center for the Environment,70.9833333333333,-18.8,1988-09-13 00:00:00.000,,1988,,300.0,,,0,(Not available),,(Not available),,,,,0,(Not available),,,0,(Not available),,15,99Tc,,34.9,1.0,,,,,,,0,Not available,0,Not available,0,Not available,8,Beta,,=,0.048,,1,Bq/m3,,,,,0.0,,,1,,,"Aarkrog, A., Buch, E., Chen, Q.J., Christensen, G.C., Dahlgaard, H., Hansen, H., Holm, E., Nielsen, S.P., 1992. Environmental radioactivity in the North Atlantic Region including the Faroe Islands and Greenland. 1988 and 1989 (No. Risø-R-571).",1992,1,"-18.8,70.983",0xE6100000010C098A1F63EEBE5140CDCCCCCCCCCC32C0,-18.8,70.9833333333333,523801
2065,2356,Greenland Sea,1,Seawater,31,"Aarkrog et al., 1992",https://www.zotero.org/groups/2432820/maris/items/CRYJ794W,Table 4.3,,70,Harvard University - Harvard University Center for the Environment,71.0,-20.4166666666667,1988-09-15 00:00:00.000,,1988,,300.0,,,0,(Not available),,(Not available),,,,,0,(Not available),,,0,(Not available),,15,99Tc,,34.8,0.6,,,,,,,0,Not available,0,Not available,0,Not available,8,Beta,,=,0.042,,1,Bq/m3,,,,,0.0,,,1,,,"Aarkrog, A., Buch, E., Chen, Q.J., Christensen, G.C., Dahlgaard, H., Hansen, H., Holm, E., Nielsen, S.P., 1992. Environmental radioactivity in the North Atlantic Region including the Faroe Islands and Greenland. 1988 and 1989 (No. Risø-R-571).",1992,1,"-20.417,71",0xE6100000010C0000000000C05140423EE8D9AC6A34C0,-20.4166666666667,71.0,523802
2139,2356,Greenland Sea,1,Seawater,31,"Aarkrog et al., 1992",https://www.zotero.org/groups/2432820/maris/items/CRYJ794W,Table 4.3,,70,Harvard University - Harvard University Center for the Environment,68.65,-26.3333333333333,1988-09-24 00:00:00.000,,1988,,5.0,,,0,(Not available),,(Not available),,,,,0,(Not available),,,0,(Not available),,33,137Cs,,30.2,,,,,,,,0,Not available,0,Not available,0,Not available,18,Gamma,,=,7.8,,1,Bq/m3,,,,,0.0,,,1,,,"Aarkrog, A., Buch, E., Chen, Q.J., Christensen, G.C., Dahlgaard, H., Hansen, H., Holm, E., Nielsen, S.P., 1992. Environmental radioactivity in the North Atlantic Region including the Faroe Islands and Greenland. 1988 and 1989 (No. Risø-R-571).",1992,1,"-26.333,68.65",0xE6100000010C9A99999999295140BEC1172653553AC0,-26.3333333333333,68.65,523803
2091,2356,Greenland Sea,1,Seawater,31,"Aarkrog et al., 1992",https://www.zotero.org/groups/2432820/maris/items/CRYJ794W,Table 4.3,,70,Harvard University - Harvard University Center for the Environment,71.0,-17.2833333333333,1988-09-12 00:00:00.000,,1988,,1660.0,,,0,(Not available),,(Not available),,,,,0,(Not available),,,0,(Not available),,31,134Cs,,34.9,0.8,,,,,,,0,Not available,0,Not available,0,Not available,18,Gamma,,=,0.14,,1,Bq/m3,,,,,0.0,,,1,,,"Aarkrog, A., Buch, E., Chen, Q.J., Christensen, G.C., Dahlgaard, H., Hansen, H., Holm, E., Nielsen, S.P., 1992. Environmental radioactivity in the North Atlantic Region including the Faroe Islands and Greenland. 1988 and 1989 (No. Risø-R-571).",1992,1,"-17.283,71",0xE6100000010C0000000000C05140F1F44A59864831C0,-17.2833333333333,71.0,523804
2099,2356,Greenland Sea,1,Seawater,31,"Aarkrog et al., 1992",https://www.zotero.org/groups/2432820/maris/items/CRYJ794W,Table 4.3,,70,Harvard University - Harvard University Center for the Environment,71.0,-20.4166666666667,1988-09-15 00:00:00.000,,1988,,300.0,,,0,(Not available),,(Not available),,,,,0,(Not available),,,0,(Not available),,31,134Cs,,34.8,0.6,,,,,,,0,Not available,0,Not available,0,Not available,18,Gamma,,=,0.78,,1,Bq/m3,,,,,0.0,,,1,,,"Aarkrog, A., Buch, E., Chen, Q.J., Christensen, G.C., Dahlgaard, H., Hansen, H., Holm, E., Nielsen, S.P., 1992. Environmental radioactivity in the North Atlantic Region including the Faroe Islands and Greenland. 1988 and 1989 (No. Risø-R-571).",1992,1,"-20.417,71",0xE6100000010C0000000000C05140423EE8D9AC6A34C0,-20.4166666666667,71.0,523805
2076,2356,Greenland Sea,1,Seawater,31,"Aarkrog et al., 1992",https://www.zotero.org/groups/2432820/maris/items/CRYJ794W,Table 4.3,,70,Harvard University - Harvard University Center for the Environment,68.1333333333333,-25.2166666666667,1988-09-25 00:00:00.000,,1988,,5.0,,,0,(Not available),,(Not available),,,,,0,(Not available),,,0,(Not available),,15,99Tc,,31.3,0.2,,,,,,,0,Not available,0,Not available,0,Not available,8,Beta,,=,0.065,,1,Bq/m3,,,,,0.0,,,1,,,"Aarkrog, A., Buch, E., Chen, Q.J., Christensen, G.C., Dahlgaard, H., Hansen, H., Holm, E., Nielsen, S.P., 1992. Environmental radioactivity in the North Atlantic Region including the Faroe Islands and Greenland. 1988 and 1989 (No. Risø-R-571).",1992,1,"-25.217,68.133",0xE6100000010CA323B9FC870851400F0BB5A6793739C0,-25.2166666666667,68.1333333333333,523806
2025,2356,Greenland Sea,1,Seawater,31,"Aarkrog et al., 1992",https://www.zotero.org/groups/2432820/maris/items/CRYJ794W,Table 4.3,,70,Harvard University - Harvard University Center for the Environment,70.9833333333333,-18.8,1988-09-13 00:00:00.000,,1988,,500.0,,,0,(Not available),,(Not available),,,,,0,(Not available),,,0,(Not available),,12,90Sr,,34.9,0.2,,,,,,,0,Not available,0,Not available,0,Not available,8,Beta,,=,2.0,,1,Bq/m3,,,,,0.0,,,1,,,"Aarkrog, A., Buch, E., Chen, Q.J., Christensen, G.C., Dahlgaard, H., Hansen, H., Holm, E., Nielsen, S.P., 1992. Environmental radioactivity in the North Atlantic Region including the Faroe Islands and Greenland. 1988 and 1989 (No. Risø-R-571).",1992,1,"-18.8,70.983",0xE6100000010C098A1F63EEBE5140CDCCCCCCCCCC32C0,-18.8,70.9833333333333,523807
2125,2356,Greenland Sea,1,Seawater,31,"Aarkrog et al., 1992",https://www.zotero.org/groups/2432820/maris/items/CRYJ794W,Table 4.3,,70,Harvard University - Harvard University Center for the Environment,70.9833333333333,-18.8,1988-09-13 00:00:00.000,,1988,,300.0,,,0,(Not available),,(Not available),,,,,0,(Not available),,,0,(Not available),,33,137Cs,,34.9,1.0,,,,,,,0,Not available,0,Not available,0,Not available,18,Gamma,,=,6.8,,1,Bq/m3,,,,,0.0,,,1,,,"Aarkrog, A., Buch, E., Chen, Q.J., Christensen, G.C., Dahlgaard, H., Hansen, H., Holm, E., Nielsen, S.P., 1992. Environmental radioactivity in the North Atlantic Region including the Faroe Islands and Greenland. 1988 and 1989 (No. Risø-R-571).",1992,1,"-18.8,70.983",0xE6100000010C098A1F63EEBE5140CDCCCCCCCCCC32C0,-18.8,70.9833333333333,523808
2056,2356,Greenland Sea,1,Seawater,31,"Aarkrog et al., 1992",https://www.zotero.org/groups/2432820/maris/items/CRYJ794W,Table 4.3,,70,Harvard University - Harvard University Center for the Environment,71.0,-17.2833333333333,1988-09-12 00:00:00.000,,1988,,1660.0,,,0,(Not available),,(Not available),,,,,0,(Not available),,,0,(Not available),,15,99Tc,,34.9,0.8,,,,,,,0,Not available,0,Not available,0,Not available,8,Beta,,=,0.03,,1,Bq/m3,,,,,0.0,,,1,,,"Aarkrog, A., Buch, E., Chen, Q.J., Christensen, G.C., Dahlgaard, H., Hansen, H., Holm, E., Nielsen, S.P., 1992. Environmental radioactivity in the North Atlantic Region including the Faroe Islands and Greenland. 1988 and 1989 (No. Risø-R-571).",1992,1,"-17.283,71",0xE6100000010C0000000000C05140F1F44A59864831C0,-17.2833333333333,71.0,523809
2105,2356,Greenland Sea,1,Seawater,31,"Aarkrog et al., 1992",https://www.zotero.org/groups/2432820/maris/items/CRYJ794W,Table 4.3,,70,Harvard University - Harvard University Center for the Environment,68.65,-26.3333333333333,1988-09-24 00:00:00.000,,1988,,5.0,,,0,(Not available),,(Not available),,,,,0,(Not available),,,0,(Not available),,31,134Cs,,30.2,,,,,,,,0,Not available,0,Not available,0,Not available,18,Gamma,,=,0.14,,1,Bq/m3,,,,,0.0,,,1,,,"Aarkrog, A., Buch, E., Chen, Q.J., Christensen, G.C., Dahlgaard, H., Hansen, H., Holm, E., Nielsen, S.P., 1992. Environmental radioactivity in the North Atlantic Region including the Faroe Islands and Greenland. 1988 and 1989 (No. Risø-R-571).",1992,1,"-26.333,68.65",0xE6100000010C9A99999999295140BEC1172653553AC0,-26.3333333333333,68.65,523810
2019,2356,Greenland Sea,1,Seawater,31,"Aarkrog et al., 1992",https://www.zotero.org/groups/2432820/maris/items/CRYJ794W,Table 4.3,,70,Harvard University - Harvard University Center for the Environment,71.0,-17.2833333333333,1988-09-12 00:00:00.000,,1988,,327.0,,,0,(Not available),,(Not available),,,,,0,(Not available),,,0,(Not available),,12,90Sr,,34.9,0.9,,,,,,,0,Not available,0,Not available,0,Not available,8,Beta,,=,2.2,,1,Bq/m3,,,,,0.0,,,1,,,"Aarkrog, A., Buch, E., Chen, Q.J., Christensen, G.C., Dahlgaard, H., Hansen, H., Holm, E., Nielsen, S.P., 1992. Environmental radioactivity in the North Atlantic Region including the Faroe Islands and Greenland. 1988 and 1989 (No. Risø-R-571).",1992,1,"-17.283,71",0xE6100000010C0000000000C05140F1F44A59864831C0,-17.2833333333333,71.0,523811
2119,2356,Greenland Sea,1,Seawater,31,"Aarkrog et al., 1992",https://www.zotero.org/groups/2432820/maris/items/CRYJ794W,Table 4.3,,70,Harvard University - Harvard University Center for the Environment,71.0,-17.2833333333333,1988-09-12 00:00:00.000,,1988,,86.0,,,0,(Not available),,(Not available),,,,,0,(Not available),,,0,(Not available),,33,137Cs,,34.6,0.2,,,,,,,0,Not available,0,Not available,0,Not available,18,Gamma,,=,7.4,,1,Bq/m3,,,,,0.0,,,1,,,"Aarkrog, A., Buch, E., Chen, Q.J., Christensen, G.C., Dahlgaard, H., Hansen, H., Holm, E., Nielsen, S.P., 1992. Environmental radioactivity in the North Atlantic Region including the Faroe Islands and Greenland. 1988 and 1989 (No. Risø-R-571).",1992,1,"-17.283,71",0xE6100000010C0000000000C05140F1F44A59864831C0,-17.2833333333333,71.0,523812
2068,2356,Greenland Sea,1,Seawater,31,"Aarkrog et al., 1992",https://www.zotero.org/groups/2432820/maris/items/CRYJ794W,Table 4.3,,70,Harvard University - Harvard University Center for the Environment,70.9833333333333,-19.4333333333333,1988-09-15 00:00:00.000,,1988,,300.0,,,0,(Not available),,(Not available),,,,,0,(Not available),,,0,(Not available),,15,99Tc,,,1.3,,,,,,,0,Not available,0,Not available,0,Not available,8,Beta,,=,0.042,,1,Bq/m3,,,,,0.0,,,1,,,"Aarkrog, A., Buch, E., Chen, Q.J., Christensen, G.C., Dahlgaard, H., Hansen, H., Holm, E., Nielsen, S.P., 1992. Environmental radioactivity in the North Atlantic Region including the Faroe Islands and Greenland. 1988 and 1989 (No. Risø-R-571).",1992,1,"-19.433,70.983",0xE6100000010C098A1F63EEBE5140575BB1BFEC6E33C0,-19.4333333333333,70.9833333333333,523813
2040,2356,Greenland Sea,1,Seawater,31,"Aarkrog et al., 1992",https://www.zotero.org/groups/2432820/maris/items/CRYJ794W,Table 4.3,,70,Harvard University - Harvard University Center for the Environment,68.1333333333333,-25.2166666666667,1988-09-25 00:00:00.000,,1988,,150.0,,,0,(Not available),,(Not available),,,,,0,(Not available),,,0,(Not available),,12,90Sr,,34.1,1.6,,,,,,,0,Not available,0,Not available,0,Not available,8,Beta,,=,3.3,,1,Bq/m3,,,,,0.0,,,1,,,"Aarkrog, A., Buch, E., Chen, Q.J., Christensen, G.C., Dahlgaard, H., Hansen, H., Holm, E., Nielsen, S.P., 1992. Environmental radioactivity in the North Atlantic Region including the Faroe Islands and Greenland. 1988 and 1989 (No. Risø-R-571).",1992,1,"-25.217,68.133",0xE6100000010CA323B9FC870851400F0BB5A6793739C0,-25.2166666666667,68.1333333333333,523814
2063,2356,Greenland Sea,1,Seawater,31,"Aarkrog et al., 1992",https://www.zotero.org/groups/2432820/maris/items/CRYJ794W,Table 4.3,,70,Harvard University - Harvard University Center for the Environment,71.0,-20.4166666666667,1988-09-15 00:00:00.000,,1988,,5.0,,,0,(Not available),,(Not available),,,,,0,(Not available),,,0,(Not available),,15,99Tc,,31.5,0.5,,,,,,,0,Not available,0,Not available,0,Not available,8,Beta,,=,0.11,,1,Bq/m3,,,,,0.0,,,1,,,"Aarkrog, A., Buch, E., Chen, Q.J., Christensen, G.C., Dahlgaard, H., Hansen, H., Holm, E., Nielsen, S.P., 1992. Environmental radioactivity in the North Atlantic Region including the Faroe Islands and Greenland. 1988 and 1989 (No. Risø-R-571).",1992,1,"-20.417,71",0xE6100000010C0000000000C05140423EE8D9AC6A34C0,-20.4166666666667,71.0,523815
2086,2356,Greenland Sea,1,Seawater,31,"Aarkrog et al., 1992",https://www.zotero.org/groups/2432820/maris/items/CRYJ794W,Table 4.3,,70,Harvard University - Harvard University Center for the Environment,70.9833333333333,-14.3333333333333,1988-09-11 00:00:00.000,,1988,,535.0,,,0,(Not available),,(Not available),,,,,0,(Not available),,,0,(Not available),,31,134Cs,,34.9,0.0,,,,,,,0,Not available,0,Not available,0,Not available,18,Gamma,,=,0.16,,1,Bq/m3,,,,,0.0,,,1,,,"Aarkrog, A., Buch, E., Chen, Q.J., Christensen, G.C., Dahlgaard, H., Hansen, H., Holm, E., Nielsen, S.P., 1992. Environmental radioactivity in the North Atlantic Region including the Faroe Islands and Greenland. 1988 and 1989 (No. Risø-R-571).",1992,1,"-14.333,70.983",0xE6100000010C098A1F63EEBE51407B832F4CA6AA2CC0,-14.3333333333333,70.9833333333333,523816
2134,2356,Greenland Sea,1,Seawater,31,"Aarkrog et al., 1992",https://www.zotero.org/groups/2432820/maris/items/CRYJ794W,Table 4.3,,70,Harvard University - Harvard University Center for the Environment,70.9833333333333,-19.4333333333333,1988-09-15 00:00:00.000,,1988,,300.0,,,0,(Not available),,(Not available),,,,,0,(Not available),,,0,(Not available),,33,137Cs,,,1.3,,,,,,,0,Not available,0,Not available,0,Not available,18,Gamma,,=,7.0,,1,Bq/m3,,,,,0.0,,,1,,,"Aarkrog, A., Buch, E., Chen, Q.J., Christensen, G.C., Dahlgaard, H., Hansen, H., Holm, E., Nielsen, S.P., 1992. Environmental radioactivity in the North Atlantic Region including the Faroe Islands and Greenland. 1988 and 1989 (No. Risø-R-571).",1992,1,"-19.433,70.983",0xE6100000010C098A1F63EEBE5140575BB1BFEC6E33C0,-19.4333333333333,70.9833333333333,523817
